epoch,train_loss,val_loss,val_psnr,val_ssim,val_lpips,lr,time_sec
40,0.05083772877438201,0.05116998590528965,27.8959144115448,0.7415134297218173,0.3126707635819912,0.0001809016994374948,138.5069603919983
41,0.05078955341337456,0.051209304481744766,27.89011902809143,0.7402594941202552,0.315559272095561,0.00017996846584870913,153.64317870140076
42,0.05080446073681944,0.05114579959772527,27.905995225906373,0.7421677606645971,0.30356106646358966,0.0001790155012375691,154.42153334617615
43,0.050757926567975016,0.05115301972255111,27.904698276519774,0.7413869389798492,0.3016108348965645,0.00017804304073383302,153.47532105445862
44,0.05070011457428336,0.05108935469761491,27.9070032119751,0.7440684695262462,0.277120553702116,0.00017705132427757897,154.30842757225037
45,0.05071373682262169,0.051084840949624774,27.9158287525177,0.7431799394544214,0.305511636659503,0.00017604059656000317,153.63897490501404
46,nan,0.05121010821312666,27.890229558944704,0.7435839530080557,0.2760524734854698,0.00017501110696304601,153.18726921081543
47,0.05062901551524798,0.05108961150981486,27.916986846923827,0.7429625845979899,0.2969373483210802,0.00017396310949786102,153.99173641204834
48,0.05060308558038539,0.05105149024166167,27.928169441223144,0.7431647865101695,0.3062519170343876,0.0001728968627421412,154.5504822731018
49,0.05058909837777416,0.051033875718712804,27.924146270751955,0.7411116736941039,0.30694380290806295,0.00017181262977631896,154.89862275123596
50,0.05055826050746772,0.05097005870193243,27.932459020614623,0.7424353576265276,0.29260644838213923,0.0001707106781186548,126.71174359321594
51,0.050543126831245094,0.05098571246489882,27.933593702316283,0.7446508842986077,0.2829536434262991,0.00016959127965923148,97.27943420410156
52,0.05051904760508074,0.05095321871340275,27.939177322387696,0.7425556990783662,0.29975903071463106,0.00016845471059286893,97.37624478340149
53,0.05049245406149162,0.05092519856989384,27.93934850692749,0.7457419643178582,0.2723792526870966,0.00016730125135097737,97.37331700325012
54,0.050496120730208024,0.05086992476135492,27.96131377220154,0.743249257048592,0.30555178970098495,0.00016613118653236524,97.46848225593567
55,0.05044077552027172,0.05092902602627873,27.925157928466795,0.7444298915099352,0.26350676268339157,0.0001649448048330184,97.20000743865967
56,0.05043680527144008,0.05092398272827268,27.949736499786376,0.746765379048884,0.28799055218696595,0.00016374239897486902,97.44897723197937
57,0.05042767734784219,0.050842913798987865,27.964544916152953,0.7445180495269597,0.30326290279626844,0.00016252426563357055,97.26255249977112
58,0.0504116162036856,0.050827266788110136,27.973125886917114,0.7449890437535942,0.2949520472437143,0.0001612907053652977,97.31315493583679
59,0.050371249822071855,0.05075325546786189,27.9795193195343,0.7444607643876224,0.29160040281713007,0.00016004202253258845,97.11309719085693
60,0.050363070336687896,0.050776404328644276,27.975742530822753,0.7441531547810882,0.29482216760516167,0.00015877852522924737,97.32612204551697
61,0.0503352252042128,0.05078930519521237,27.977443981170655,0.7475831874646246,0.2802153408527374,0.0001575005252043279,97.38463854789734
62,0.05032788271394869,0.050737480912357566,27.996293210983275,0.7455084626562893,0.3050952680408955,0.00015620833778521312,97.19476294517517
63,0.05030184609608518,0.05071056643500924,27.992536211013793,0.7442117466591298,0.290485068038106,0.00015490228179981322,97.32184267044067
64,0.05028267811673383,0.05076630995608866,27.98443784713745,0.7459256702568382,0.2928090043365955,0.0001535826794978997,97.27147364616394
65,0.0503101679444727,0.050758036272600296,27.975318336486815,0.7477336924523115,0.27903120703995227,0.00015224985647159492,137.7254400253296
66,0.05026995172827608,0.05067920330911875,27.9991370677948,0.7478659724351019,0.2769103661179543,0.00015090414157503717,154.32064390182495
67,nan,0.05072069019079208,28.00221457481384,0.746039260365069,0.29204812943935393,0.0001495458668432408,154.01032066345215
68,0.05027628936804831,0.05078836022876203,27.962898635864256,0.7459998165257276,0.282020403444767,0.00014817536741017155,154.599764585495
69,0.05025069728597171,0.050633716862648726,28.000452709197997,0.7457595392130315,0.2958650790154934,0.0001467929814260574,154.02656245231628
70,0.05020119155653649,0.05065802144818008,28.00876078605652,0.7425853747408837,0.3145473632961512,0.00014539904997395474,153.80641984939575
71,0.05021419247819318,0.05060651274397969,28.013606119155884,0.7480876037850976,0.27531162165105344,0.00014399391698559155,155.04223942756653
72,0.05018476653430197,0.05064765065908432,28.000196170806884,0.745427075587213,0.28693936578929424,0.0001425779291565073,329.0768458843231
73,0.05017409103198184,0.05058213314041495,28.0201623916626,0.7462047841865569,0.2963976215571165,0.00014115143586051094,98.51771235466003
74,0.050145794440888694,0.050587845779955384,28.017564058303833,0.7464738607406616,0.2940972909331322,0.00013971478906347812,97.19221520423889
75,0.0501474437614282,0.05056448942050338,28.02514820098877,0.747114549158141,0.2831354595720768,0.00013826834323650905,97.39024448394775
76,0.050116249261837865,0.050584759842604396,28.01975564956665,0.7447953045368194,0.3071928095072508,0.00013681245526846788,97.26864004135132
77,0.05012011534223954,0.05060490043833852,28.016109800338747,0.7461117400322109,0.2935266181826591,0.00013534748437792578,97.34083533287048
78,0.0501157332263473,0.05060956799425185,28.006112909317018,0.7491186454426497,0.27010260447859763,0.00013387379202452922,97.44420576095581
79,0.05011836555786431,0.050692678056657316,28.00464630126953,0.7486588222440332,0.2910106126219034,0.000132391741819815,97.43799757957458
80,0.0501107737991131,0.050609383685514334,28.028033924102782,0.7469638927374035,0.29326973780989646,0.0001309016994374948,97.57176089286804
81,0.050091563392844464,0.0505086193792522,28.04521436691284,0.7482041961047798,0.2943350587040186,0.00012940403252323046,97.72932624816895
82,0.050069164339866905,0.05048218797892332,28.039178800582885,0.7490237805992365,0.28298943378031255,0.000127899110603923,97.44801330566406
83,0.0500634707769172,0.050636634696274996,28.035652732849123,0.7451399599667639,0.3121789190918207,0.00012638730499653732,97.53716468811035
84,0.050076713195691507,0.05065793190151453,27.994893646240236,0.7478583191521466,0.2635229751467705,0.0001248689887164855,97.50300741195679
85,0.050044993854438266,0.0505020737182349,28.035981845855712,0.7472358611412346,0.2839422978460789,0.0001233445363855906,97.48326921463013
86,0.05003173847993215,0.05047275931574404,28.047474002838136,0.7483675043098629,0.29070691652596,0.00012181432413965432,97.61563229560852
87,0.05002358974888921,0.05046050399541855,28.048474740982055,0.7489104765467346,0.2825335759669542,0.00012027872953565132,97.37164521217346
88,0.050028452039178876,0.050491261202841996,28.030534648895262,0.7487758447416126,0.2836440704762936,0.00011873813145857254,97.58502292633057
89,0.05001189400338464,0.05048232777044177,28.041324281692503,0.7481849879492074,0.28456981629133227,0.000117192910027941,97.30430841445923
90,0.04999903162113494,0.05050235046073794,28.034241199493408,0.7456308684777468,0.29074740335345267,0.00011564344650402314,97.73111176490784
91,0.05000193618858854,0.0504446517676115,28.045399379730224,0.7483824682887643,0.2877241142094135,0.00011409012319375834,97.43110156059265
92,0.05000385115337041,0.050461129657924174,28.054100036621094,0.7461835429538042,0.29297942146658895,0.0001125333233564305,97.47130107879639
93,0.04997130286776357,0.05045494525693357,28.045329761505126,0.7490074910689145,0.2694340288639069,0.00011097343110910459,97.27717328071594
94,0.04995993113973075,0.0504206825979054,28.058293104171753,0.7477627241518349,0.2959434162825346,0.00010941083133185149,97.53300404548645
95,0.04996473414616452,0.05043339682742953,28.05534954071045,0.7455727488733828,0.30592646151781083,0.00010784590957278456,97.3156681060791
96,0.04994338122713897,0.050412749871611595,28.056221628189085,0.7477245005778969,0.27941669449210166,0.00010627905195293141,97.68213629722595
97,0.04994157116032309,0.05040265638381243,28.04904522895813,0.7476200378034263,0.29451420716941357,0.00010471064507096432,97.40619254112244
98,0.04994978226410846,0.05037814248353243,28.054846429824828,0.7489280448760838,0.2850718844681978,0.00010314107590781288,97.5006172657013
99,0.04991893119489153,0.05041834474541247,28.05936942100525,0.7509611481800675,0.2608674168586731,0.00010157073173118212,97.52105617523193
100,0.049912791978567836,0.050370925944298504,28.066018962860106,0.7478903350885957,0.28848342075943945,0.00010000000000000005,96.98210120201111
101,0.0499096952068309,0.050359886372461915,28.065392160415648,0.7496727334335447,0.2845178388059139,9.8429268268818e-05,97.45153188705444
102,0.04990878343168232,0.05037901722826064,28.06698136329651,0.7478822195436805,0.29299312867224214,9.685892409218721e-05,97.49593162536621
103,0.049891632546981174,0.050366855692118406,28.063492250442504,0.7475834492594003,0.29481584690511226,9.528935492903578e-05,97.47915148735046
104,0.04988607243220839,0.05033928966149688,28.072466707229616,0.7486530471593141,0.29747258462011816,9.37209480470687e-05,97.54332184791565
105,0.04988247953458792,0.050405798852443694,28.055547094345094,0.7484038528520613,0.2757010739296675,9.215409042721556e-05,97.3975613117218
106,0.04986839008310603,0.05033107055351138,28.073591041564942,0.7492330848705023,0.2932348806411028,9.05891686681486e-05,97.28009366989136
107,0.049868686072942287,0.05035184803418815,28.075186491012573,0.7477365609724075,0.290024833381176,8.902656889089552e-05,97.08575630187988
108,0.04985913527198136,0.05034719761461019,28.068611192703248,0.7472027769777924,0.30031352341175077,8.746667664356963e-05,97.36230230331421
109,0.04984506629407406,0.050289670331403614,28.07590045928955,0.749460800876841,0.2782702907919884,8.590987680624181e-05,97.34658670425415
110,0.04984291331946022,0.05032272795215249,28.08308072090149,0.7475350397638977,0.29955605901777743,8.435655349597697e-05,97.45953249931335
111,0.049843983455664584,0.05033545168116689,28.070855569839477,0.7505133981816471,0.28031851090490817,8.28070899720591e-05,97.53316617012024
112,0.04982561407507294,0.05030278516933322,28.081544160842896,0.7489450769498944,0.2813418820500374,8.12618685414276e-05,97.39570021629333
113,0.04984052555842532,0.050295972684398296,28.089342975616454,0.7501590147614479,0.2903746053576469,7.972127046434882e-05,97.6030580997467
114,0.049814445732368366,0.050317389471456406,28.074514293670653,0.7478147452231496,0.29018147215247153,7.818567586034584e-05,97.97970390319824
115,0.049826765702002576,0.05036073471419513,28.07708673477173,0.7511357396375388,0.27585165537893774,7.665546361440951e-05,98.01650404930115
116,0.04981871928191847,0.05028337650001049,28.0902437210083,0.7494766188785433,0.2834145177155733,7.513101128351458e-05,97.4742157459259
117,0.04981755387658874,0.05038408916443586,28.070989179611207,0.7498218106571585,0.2842107981443405,7.361269500346277e-05,97.42966270446777
118,0.049804534162912105,0.050275368709117176,28.08340992927551,0.750901403510943,0.27838636115193366,7.210088939607714e-05,97.01546287536621
119,0.049795194756653574,0.050274247070774436,28.088038301467897,0.7486509859096259,0.28406741879880426,7.059596747676967e-05,97.16096591949463
120,0.0497924509872165,0.050250865146517755,28.088944101333617,0.7505150935146958,0.2803619112819433,6.909830056250535e-05,97.52079749107361
121,0.04978401138343745,0.05030232910066843,28.080326414108278,0.7469367961864919,0.2994810029864311,6.760825818018511e-05,97.41153526306152
122,0.04977933964174655,0.050256859976798296,28.088592433929442,0.7505256162490695,0.2822141993790865,6.612620797547092e-05,97.3663055896759
123,0.04976459193664293,0.05025683511048555,28.08733344078064,0.7506001275032759,0.27554984875023364,6.465251562207435e-05,97.61738777160645
124,0.04976062095827526,0.05025281473062933,28.091980504989625,0.7499902251642198,0.28751996010541914,6.318754473153228e-05,97.66221904754639
125,0.04976324047893286,0.05024942718446255,28.091956901550294,0.7501050446182489,0.2818300098180771,6.17316567634911e-05,97.63892793655396
126,0.049752204078767036,0.0502241269685328,28.0978000164032,0.7501862807665021,0.279138109087944,6.0285210936521976e-05,97.59979820251465
127,0.049753327605624995,0.050254548294469716,28.09577260017395,0.7478290648665279,0.30280464701354504,5.8848564139489175e-05,97.59810614585876
128,0.04974859084727035,0.0502283041831106,28.089697933197023,0.7504922599997371,0.2696146801114082,5.742207084349279e-05,97.68280124664307
129,0.04974190656406184,0.05023638214915991,28.091563844680785,0.7497618812136352,0.28832189552485943,5.600608301440853e-05,97.49835920333862
130,0.04974041496300035,0.05024715075269341,28.103555154800414,0.7493058940395713,0.30147442147135733,5.460095002604537e-05,97.49297285079956
131,0.04972945967068275,0.05022885357029736,28.090546226501466,0.7494476752355694,0.28216381184756756,5.3207018573942725e-05,97.28303718566895
132,0.049730241402155824,0.05022686962038279,28.094834280014037,0.7505026455968619,0.2840600360184908,5.18246325898285e-05,97.24648976325989
133,0.04973003710102704,0.05023192847147584,28.09662847518921,0.7508670020848512,0.27455086559057235,5.0454133156759275e-05,97.3761157989502
134,0.04973058695387509,0.05023082406260073,28.090733528137207,0.7515226056333631,0.2694038115441799,4.9095858424962905e-05,97.48721671104431
135,0.04973184919605653,0.05021934853866696,28.101020050048827,0.750317829940468,0.28211493939161303,4.775014352840515e-05,97.42833232879639
136,0.04971740045584738,0.05022484911605716,28.102183389663697,0.7519065286032856,0.273313482478261,4.641732050210034e-05,97.5044538974762
137,0.049715333654441765,0.05023119375109673,28.092851829528808,0.7499608148820698,0.2796602353453636,4.509771820018684e-05,97.37055158615112
138,0.0497052182805621,0.0501896251924336,28.10299687385559,0.7496686985716223,0.28659078367054464,4.379166221478696e-05,97.33257007598877
139,0.04969923585756785,0.050200111931189895,28.099062633514404,0.7505456004757434,0.27945539094507693,4.2499474795672174e-05,97.45191550254822
140,0.04969475171528757,0.05018230332061648,28.106110095977783,0.7508196291513741,0.2810533694922924,4.122147477075273e-05,97.57734155654907
141,0.049692996156712375,0.05022012759000063,28.098239517211915,0.7510605996940285,0.2722121935337782,3.995797746741164e-05,97.53546047210693
142,0.04969686112470097,0.05018136417493224,28.107667875289916,0.7503854914102703,0.2849914640188217,3.870929463470237e-05,97.57092261314392
143,0.049685232910431094,0.05019308906048536,28.10318021774292,0.7511838256847113,0.27559309303760526,3.7475734366429506e-05,97.45287704467773
144,0.04967375115181009,0.050197226973250506,28.099853849411012,0.7521254935767502,0.27116010785102845,3.625760102513105e-05,98.3178973197937
145,0.0496824175481581,0.05018055783584714,28.106687450408934,0.7510136420838535,0.2777773804962635,3.5055195166981665e-05,97.62765145301819
146,0.04968357482511136,0.05017515798099339,28.105357360839843,0.7507058763410897,0.28090887181460855,3.386881346763485e-05,97.47341704368591
147,0.0496757750865072,0.050166622875258325,28.110195064544676,0.7505072895437479,0.2854287974536419,3.2698748649022676e-05,97.49996614456177
148,0.04967197072692216,0.05019273851066828,28.111123275756835,0.7502490293700248,0.28877503983676434,3.1545289407131144e-05,97.58104181289673
149,0.049673766647982925,0.050165442004799846,28.10947194099426,0.7502953357994556,0.28840047866106033,3.0408720340768585e-05,97.55333828926086
150,0.049672914415390956,0.05015490604564547,28.112965297698974,0.7499971645418555,0.2890483018010855,2.928932188134527e-05,97.47802066802979
151,0.0496595542308771,0.050179611705243585,28.114262723922728,0.7490999303292483,0.29279902167618277,2.8187370223681146e-05,97.647132396698
152,0.049660066763559975,0.05015161782503128,28.115144443511962,0.7510585856158286,0.2818011913448572,2.7103137257858882e-05,97.61954617500305
153,0.04965651709482902,0.05016851769760251,28.115258932113647,0.7512260991614312,0.2753346376121044,2.6036890502139045e-05,97.6334388256073
154,0.04965230097683768,0.050161221018061045,28.11453185081482,0.7507617576513439,0.28128235377371313,2.4988893036954063e-05,97.31860303878784
155,0.049650142553986774,0.05014411476440728,28.11427698135376,0.7511391967069357,0.28364995419979094,2.3959403439996917e-05,97.54787707328796
156,0.049648770524395834,0.050170517945662144,28.107259702682494,0.7485286050476134,0.29662271253764627,2.2948675722421096e-05,97.46014666557312
157,0.049648592471041614,0.050149218272417785,28.116219329833985,0.7510215659625828,0.2842605601996183,2.1956959266167054e-05,97.36292290687561
158,0.0496458238352918,0.05015245918184519,28.11549620628357,0.7504373689647764,0.28652760237455366,2.0984498762430968e-05,97.2952721118927
159,0.049644534460579356,0.05013767965137959,28.11665506362915,0.7506785656791181,0.2829926412552595,2.003153415129096e-05,97.47638773918152
160,0.0496367242704663,0.050137165328487755,28.11410689353943,0.7502916693221777,0.2869013126939535,1.9098300562505273e-05,97.64784073829651
161,0.049641053647630745,0.05013387752696872,28.1162682056427,0.7509531919378787,0.28366529680788516,1.8185028257497677e-05,97.66048216819763
162,0.049634397143705024,0.050143208960071205,28.116471433639525,0.7517035277560353,0.27257311157882214,1.7291942572543845e-05,97.41808080673218
163,0.04963261049447788,0.05013824449852109,28.114876747131348,0.7503739191684872,0.2822762716561556,1.6419263863173e-05,97.58052015304565
164,0.04962887395587232,0.050157927069813014,28.11456880569458,0.7488419828005135,0.29725564941763877,1.556720744979852e-05,97.52915549278259
165,0.049626735396062334,0.050143705867230895,28.119087600708006,0.7502797766588628,0.2860444612801075,1.4735983564590808e-05,97.39579701423645
166,0.04962947177183297,0.05012514842674136,28.11718406677246,0.7511800897307694,0.280554324015975,1.3925797299605628e-05,97.4959659576416
167,0.04963156390521262,0.05013193967752159,28.116664123535156,0.7511760483961553,0.28117945939302447,1.3136848556180872e-05,97.53421998023987
168,0.04962557071509461,0.050127905886620285,28.118831062316893,0.7509807325433939,0.27880538888275624,1.2369331995613644e-05,97.47447371482849
169,0.049624307872727515,0.050121115241199735,28.122237062454225,0.7507995990104973,0.2849830400198698,1.1623436991130656e-05,97.31614089012146
170,0.04962185397744179,0.050129063054919244,28.120362329483033,0.751392018282786,0.2781139396131039,1.0899347581163225e-05,97.3980655670166
171,0.04962672782647941,0.05012495866976678,28.119392728805543,0.7514985019341112,0.2793346792459488,1.019724242393845e-05,97.38462901115417
172,0.04961516503244638,0.05012763170525432,28.12133288383484,0.7506338356528431,0.28680300824344157,9.517294753398068e-06,97.40750885009766
173,0.049619967987140016,0.050126507366076115,28.11943335533142,0.7509134484454989,0.28612157367169855,8.859672336455496e-06,97.48040962219238
174,0.04961004934998022,0.050125124678015706,28.121821260452272,0.7504459204152226,0.2856812007725239,8.224537431601911e-06,97.5310308933258
175,0.04961742786690593,0.05012324023991823,28.123309326171874,0.7501807332504541,0.28865841738879683,7.612046748871351e-06,97.31237959861755
176,0.049613646573076646,0.050120269693434236,28.12319145202637,0.7507317687850446,0.2862976618111134,7.022351411174867e-06,97.48813509941101
177,0.049611456925049424,0.0501224850770086,28.120665979385375,0.7512637083418667,0.28119386956095693,6.455596917013264e-06,135.06770753860474
178,0.04960997140862876,0.05011187866330147,28.12218060493469,0.7511785183101892,0.28245674148201944,5.911923104577456e-06,153.61174511909485
179,0.04961240763982965,0.05010959226638079,28.12084460258484,0.7512900894507766,0.28392181918025017,5.391464117245472e-06,155.04326248168945
180,0.049610403407779,0.05011384272947907,28.12305064201355,0.7511031358502805,0.2827165491878986,4.894348370484648e-06,154.59424686431885
181,0.049605456931102604,0.05011438387446106,28.124043226242065,0.7510542316362262,0.2828395333141088,4.42069852016699e-06,154.78552532196045
182,0.049611635651025505,0.050114921759814024,28.122286748886108,0.7507473499979824,0.28531946390867235,3.970631432305706e-06,154.8433015346527
183,0.04960270501259301,0.05011660996824503,28.12338662147522,0.7514177353121341,0.27978492975234986,3.544258154220205e-06,141.1354751586914
184,0.04960479044045011,0.05011273045092821,28.123346185684206,0.7508440607693047,0.28364840261638163,3.141683887136905e-06,136.26027369499207
185,0.049601262026569906,0.050112095475196836,28.124076986312865,0.7514577901922166,0.28082571774721143,2.763007960232346e-06,153.09218978881836
186,0.049604256606350344,0.05011230842210353,28.123067331314086,0.7507437308784575,0.28554959781467915,2.408323806125269e-06,154.8830177783966
187,0.049602124881413245,0.050112641183659434,28.12238907814026,0.7508757836651057,0.2836654145270586,2.077718937823415e-06,154.97013664245605
188,0.04959985487576988,0.0501134944614023,28.123662519454957,0.7510309614706785,0.2832547802478075,1.7712749271311288e-06,155.11335635185242
189,0.049602198155803814,0.05011370494030416,28.123638534545897,0.750854922644794,0.2854266058653593,1.489067384522614e-06,154.76266860961914
190,0.04960364874245392,0.050112417247146365,28.12365641593933,0.7510633726138621,0.28370117098093034,1.2311659404862347e-06,154.33094143867493
191,0.049603649342639576,0.05011238902807236,28.123266792297365,0.751127163367346,0.28264266178011893,9.97634228344247e-07,155.39061641693115
192,0.04959879239193267,0.05011055516079068,28.123425674438476,0.7511854555457831,0.2825743224471807,7.885298685522241e-07,149.51993036270142
193,0.04960160167991287,0.05011047385632992,28.1235258102417,0.7509642264805734,0.2838611643761396,6.039044544820409e-07,135.54567408561707
194,0.04960394440115326,0.050109940208494665,28.123765993118287,0.7510979464743286,0.2834269244223833,4.4380353969200063e-07,145.11140418052673
195,0.04960334409131772,0.05011058626696467,28.123654413223267,0.751184802595526,0.28242026567459105,3.082666266872038e-07,153.39347434043884
196,0.04960220886083941,0.05011044275015593,28.123565483093262,0.751116604031995,0.2828633677214384,1.973271571728442e-07,5013.766398668289
197,0.04960143567683796,0.050110340723767875,28.123572397232056,0.7510991625953466,0.2828404363244772,1.110125038030097e-07,2810.7769339084625
198,0.049601605425899226,0.050110374577343464,28.123556089401244,0.7511067344807089,0.2827478960156441,4.934396342684002e-08,162.76559352874756
199,0.04959673453122378,0.05011038603261113,28.123586559295653,0.7511132606770843,0.2827191840857267,1.2336751833941234e-08,7855.523872852325
200,0.04960129908286035,0.050110390689224,28.123593282699584,0.7511133862659335,0.2827213879674673,0.0,8052.75200843811
