epoch,train_loss,val_loss,val_psnr,val_ssim,val_lpips,lr,time_sec
1,0.04327599060100814,0.04083514423109591,25.904592990875244,0.6420795305166394,0.4567316219210625,0.00019998766324816607,215.65151810646057
2,0.03917305425533818,0.03899513287469745,26.23817710876465,0.6732066914904863,0.40850227177143095,0.00019995065603657316,156.33339047431946
3,0.038151615749423703,0.03792813364416361,26.48602428436279,0.6824282507877797,0.38593940287828443,0.00019988898749619702,155.52902674674988
4,0.037097276354001625,0.036666219122707844,26.784507322311402,0.6951878406573087,0.36081347316503526,0.00019980267284282717,165.12496542930603
5,0.03596002108210491,0.03565468760207295,27.07306432723999,0.7046132767107338,0.3408800732344389,0.0001996917333733128,137.2336175441742
6,0.035257985949930216,0.035348014999181034,27.14915976524353,0.713682636199519,0.32666755057871344,0.000199556196460308,139.31828927993774
7,0.03488728808653024,0.034916444960981605,27.260677814483643,0.7191488365642726,0.32894026935100557,0.000199396095545518,164.00457906723022
8,0.03461224546449052,0.03462988557294011,27.34579520225525,0.7196411788463593,0.3303131103515625,0.0001992114701314478,129.08108973503113
9,0.03442717629691793,0.03450868125073612,27.39226975440979,0.7185203887056559,0.33646281957626345,0.00019900236577165574,100.7653911113739
10,0.034267502604052424,0.03431820082478225,27.44516544342041,0.7209015468135476,0.3325083840638399,0.00019876883405951377,98.47772455215454
11,0.0340737810668846,0.03416945361532271,27.479640579223634,0.7245341324713082,0.3212078962475061,0.00019851093261547738,96.32818078994751
12,0.03416207317366368,0.03414914715103805,27.511038970947265,0.7236556382384152,0.33882418610155585,0.00019822872507286888,96.21894216537476
13,0.033864085303826466,0.03394355070777237,27.54129276275635,0.7274566602893173,0.32548201754689216,0.00019792228106217658,96.21762323379517
14,0.03375553111545741,0.033874144032597545,27.550505113601684,0.7300742731429637,0.305826423317194,0.00019759167619387476,96.17009472846985
15,0.033635536834804546,0.03377013085409999,27.5859233379364,0.7306180367711932,0.32321520484983923,0.00019723699203976768,96.20605945587158
16,0.03356957262278431,0.03373347651213408,27.605935430526735,0.7293153839651495,0.3192665219306946,0.00019685831611286313,96.22754240036011
17,0.03349705995577905,0.03357252790592611,27.647463607788087,0.7317480436526239,0.317599855735898,0.00019645574184577985,96.18215918540955
18,0.0334300521761179,0.033518216107040644,27.64963641166687,0.7320240531582385,0.3213518552482128,0.00019602936856769437,96.25787115097046
19,0.03331774242946671,0.03350154715590179,27.644097995758056,0.7304637622553856,0.3050749130547047,0.00019557930147983305,96.21670913696289
20,0.033247304568067196,0.033426294568926096,27.679893016815186,0.7291225576307625,0.32598841935396194,0.0001951056516295154,96.737473487854
21,0.033181873802095654,0.03333393512293696,27.70162844657898,0.7321222220547497,0.3124281629920006,0.00019460853588275457,96.77953338623047
22,0.03309757875071632,0.03331588073633611,27.71000337600708,0.7354181051719934,0.3209537144750357,0.0001940880768954226,96.67399644851685
23,0.03308384915710323,0.03372737569734454,27.592911958694458,0.7318041684571653,0.3109657075256109,0.0001935444030829868,97.01494789123535
24,0.033017526432457894,0.03319129142910242,27.726298332214355,0.7347080605570226,0.30871322341263296,0.0001929776485888252,96.01006698608398
25,0.03296193517744541,0.03321340917609632,27.720417070388795,0.7356770329643041,0.2870933823287487,0.00019238795325112872,96.02528476715088
26,0.03290224557018114,0.03310530427843332,27.774563598632813,0.7339868253096938,0.3168648432940245,0.00019177546256839815,95.9040756225586
27,0.03286445191543963,0.033021045243367554,27.793563890457154,0.7382694039028138,0.310989647731185,0.00019114032766354456,96.01012015342712
28,0.03281779387034476,0.03297492684796453,27.799792432785033,0.7370597939472645,0.2991556845605373,0.00019048270524660199,96.01445436477661
29,0.032757696876716286,0.03301593330688775,27.784182929992674,0.7355754124466329,0.30663289912045,0.0001898027575760616,96.0525496006012
30,0.032738429302763605,0.03302567414939404,27.782085943222047,0.7353388495743275,0.2920948401093483,0.00018910065241883683,96.05933880805969
31,0.03274023818990423,0.03292818460613489,27.818486070632936,0.7372900264337658,0.3182793214917183,0.00018837656300886942,95.73209500312805
32,0.03267725895469387,0.032959492737427355,27.793953275680543,0.7404714114498347,0.29194299355149267,0.00018763066800438642,95.75079798698425
33,0.0326472167753511,0.03285735393874347,27.833162117004395,0.7387287645135074,0.297144415974617,0.00018686315144381919,95.66830706596375
34,0.03259721837627391,0.03296302845701575,27.81113133430481,0.7334332998842001,0.31649140305817125,0.00018607420270039441,95.81005382537842
35,0.0325798130956375,0.03298828904516995,27.783278942108154,0.7412122518755495,0.3016241990029812,0.00018526401643540927,95.91991353034973
36,0.03255716165424221,0.0327936427667737,27.843314266204835,0.7375266550574452,0.31126673668622973,0.00018443279255020157,95.60346794128418
37,0.032531412266608745,0.03277496937662363,27.859510278701784,0.7398095116950572,0.29160669930279254,0.0001835807361368271,95.87124705314636
38,0.03248891115912961,0.03284231084398925,27.826697301864623,0.7417669199407101,0.30239904560148717,0.00018270805742745622,102.64868474006653
39,0.032502674404531716,0.032866647187620404,27.80396695137024,0.7417873587459326,0.26329083628952504,0.0001818149717425024,96.14516115188599
40,0.032471232323182955,0.03269164953380823,27.881424379348754,0.7403076281305403,0.31441384851932525,0.0001809016994374948,101.78526401519775
41,0.03243493005219433,0.032689164858311415,27.881438302993775,0.7403801432810724,0.311616787314415,0.00017996846584870913,95.60757040977478
42,0.032420369830086,0.032632490852847695,27.890964603424074,0.7418106998316943,0.2983462065458298,0.0001790155012375691,95.56730484962463
43,0.03240533124448525,0.03267288939096034,27.87774200439453,0.7409303024411201,0.3036371566355228,0.00017804304073383302,95.45766139030457
44,0.03238303570283784,0.03266146457754075,27.873552751541137,0.7432425912003964,0.2715685233473778,0.00017705132427757897,95.15404152870178
45,0.03237883738862971,0.03259885087609291,27.901302337646484,0.7420669848565012,0.2967644616961479,0.00017604059656000317,94.83163380622864
46,0.032331590411356755,0.03268711236305535,27.880368804931642,0.7432617804035544,0.2846508204936981,0.00017501110696304601,94.97226905822754
47,0.03230738352673749,0.03262532320804894,27.892940759658813,0.7423872643150389,0.289999420940876,0.00017396310949786102,95.05606770515442
